source,url_annonce,type_bien,prix,date_insertion,gouvernorat,delegation,localite,code_postal,superficie,titre_foncier,vue_mer,terrain_viabilise,constructible,dimensions_terrain,facade,acces_route,acces_electricite,acces_eau,vocation
diarkoum,https://diarkoum.tn/details.php?id_annonce=11775,Terrain,20000,2023-12-27,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11773,Terrain,20000,2023-12-27,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11771,Terrain,20000,2023-12-27,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11769,Terrain,20000,2023-12-27,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11768,Terrain,20000,2023-12-27,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11766,Terrain,20000,2023-12-27,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11765,Terrain,20000,2023-12-27,Nabeul,Korba,Korba,8070,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11743,Terrain,900000,2023-12-26,Tunis,La Marsa,La Marsa,2070,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11748,Terrain,20000,2023-12-25,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11747,Terrain,20000,2023-12-25,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11744,Terrain,20000,2023-12-25,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11741,Terrain,20000,2023-12-25,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11739,Terrain,20000,2023-12-25,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11737,Terrain,20000,2023-12-25,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11736,Terrain,20000,2023-12-25,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11735,Terrain,20000,2023-12-24,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11734,Terrain,20000,2023-12-24,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11733,Terrain,20000,2023-12-24,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11732,Terrain,20000,2023-12-24,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11731,Terrain,20000,2023-12-24,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11730,Terrain,20000,2023-12-24,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11721,Terrain,20000,2023-12-23,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11719,Terrain,20000,2023-12-22,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11718,Terrain,20000,2023-12-22,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11716,Terrain,20000,2023-12-22,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11714,Terrain,20000,2023-12-22,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11711,Terrain,20000,2023-12-22,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11708,Terrain,20000,2023-12-22,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11707,Terrain,20000,2023-12-22,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11703,Terrain,20000,2023-12-21,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11702,Terrain,20000,2023-12-21,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11700,Terrain,20000,2023-12-21,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11699,Terrain,20000,2023-12-21,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11695,Terrain,20000,2023-12-21,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11694,Terrain,20000,2023-12-21,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11693,Terrain,20000,2023-12-21,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11691,Terrain,20000,2023-12-20,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11690,Terrain,300000,2023-12-20,Nabeul,Hammam Ghezeze,Hammam Ghezeze,8000,10000,Oui,Oui,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11689,Terrain,20000,2023-12-20,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11688,Terrain,20000,2023-12-20,Nabeul,Korba,Korba,8070,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11684,Terrain,20000,2023-12-20,Nabeul,Korba,Korba,8070,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11680,Terrain,20000,2023-12-20,Nabeul,Korba,Korba,8070,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11678,Terrain,20000,2023-12-20,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11677,Terrain,20000,2023-12-20,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11674,Terrain,20000,2023-12-19,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11673,Terrain,20000,2023-12-19,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11671,Terrain,20000,2023-12-19,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11668,Terrain,20000,2023-12-19,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11664,Terrain,20000,2023-12-19,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11663,Terrain,20000,2023-12-19,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11662,Terrain,20000,2023-12-19,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11661,Terrain,20000,2023-12-18,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11660,Terrain,20000,2023-12-18,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11658,Terrain,90000,2023-12-18,Nabeul,Hammam Ghezeze,Hammam Ghezeze,8000,2500,Oui,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11656,Terrain,20000,2023-12-18,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11655,Terrain,20000,2023-12-18,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11654,Terrain,20000,2023-12-18,Nabeul,Dar Chaabane El Fehri,Dar Chaabane El Fehri,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11653,Terrain,20000,2023-12-18,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11652,Terrain,20000,2023-12-18,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11650,Terrain,20000,2023-12-16,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11649,Terrain,20000,2023-12-16,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11647,Terrain,20000,2023-12-16,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11646,Terrain,20000,2023-12-16,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11645,Terrain,20000,2023-12-16,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11644,Terrain,20000,2023-12-16,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11643,Terrain,20000,2023-12-16,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11639,Terrain,20000,2023-12-15,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11638,Terrain,20000,2023-12-15,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11637,Terrain,20000,2023-12-15,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11635,Terrain,20000,2023-12-15,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11634,Terrain,90000,2023-12-15,Nabeul,Hammam Ghezeze,Hammam Ghezeze,8000,2500,Oui,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11633,Terrain,300000,2023-12-15,Nabeul,Hammam Ghezeze,Hammam Ghezeze,8000,10000,Oui,Oui,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11632,Terrain,20000,2023-12-15,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11629,Terrain,20000,2023-12-15,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11628,Terrain,20000,2023-12-15,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11625,Terrain,20000,2023-12-14,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11624,Terrain,20000,2023-12-14,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11622,Terrain,20000,2023-12-14,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11621,Terrain,20000,2023-12-14,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11620,Terrain,20000,2023-12-14,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11618,Terrain,20000,2023-12-14,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11619,Terrain,20000,2023-12-14,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11616,Terrain,20000,2023-12-13,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11612,Terrain,20000,2023-12-13,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11610,Terrain,20000,2023-12-13,Nabeul,Korba,Korba,8070,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11609,Terrain,20000,2023-12-13,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11608,Terrain,20000,2023-12-13,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11607,Terrain,20000,2023-12-13,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11606,Terrain,20000,2023-12-13,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11600,Terrain,300000,2023-12-12,Nabeul,Hammam Ghezeze,Hammam Ghezeze,8000,10000,Oui,Oui,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11593,Terrain,20000,2023-12-11,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11592,Terrain,20000,2023-12-11,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11591,Terrain,20000,2023-12-11,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11585,Terrain,20000,2023-12-11,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11587,Terrain,90000,2023-12-11,Nabeul,Hammam Ghezeze,Hammam Ghezeze,8000,2500,Oui,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11586,Terrain,300000,2023-12-11,Nabeul,Hammam Ghezeze,Hammam Ghezeze,8000,10000,Oui,Oui,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11584,Terrain,20000,2023-12-11,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11583,Terrain,20000,2023-12-11,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11582,Terrain,20000,2023-12-11,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11581,Terrain,20000,2023-12-10,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11580,Terrain,20000,2023-12-10,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11579,Terrain,20000,2023-12-10,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11578,Terrain,20000,2023-12-10,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11577,Terrain,20000,2023-12-10,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11576,Terrain,20000,2023-12-10,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11575,Terrain,20000,2023-12-10,Nabeul,Korba,Korba,8070,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11574,Terrain,20000,2023-12-09,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11573,Terrain,20000,2023-12-09,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11572,Terrain,20000,2023-12-09,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11569,Terrain,20000,2023-12-09,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11565,Terrain,20000,2023-12-09,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11563,Terrain,20000,2023-12-09,Nabeul,Korba,Korba,8070,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11562,Terrain,20000,2023-12-09,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11561,Terrain,20000,2023-12-08,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11560,Terrain,20000,2023-12-08,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11554,Terrain,300000,2023-12-08,Nabeul,Hammam Ghezeze,Hammam Ghezeze,8000,10000,Oui,Oui,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11552,Terrain,20000,2023-12-08,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11551,Terrain,20000,2023-12-08,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11549,Terrain,20000,2023-12-08,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11547,Terrain,20000,2023-12-08,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11545,Terrain,20000,2023-12-08,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11544,Terrain,20000,2023-12-08,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11536,Terrain,20000,2023-12-07,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11535,Terrain,20000,2023-12-07,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11534,Terrain,20000,2023-12-07,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11533,Terrain,20000,2023-12-07,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11532,Terrain,20000,2023-12-07,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11531,Terrain,20000,2023-12-07,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11530,Terrain,20000,2023-12-07,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11529,Terrain,20000,2023-12-06,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11528,Terrain,20000,2023-12-06,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11527,Terrain,20000,2023-12-06,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11526,Terrain,20000,2023-12-06,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11524,Terrain,20000,2023-12-06,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11523,Terrain,20000,2023-12-06,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11516,Terrain,220000,2023-12-04,Nabeul,Bou Argoub,Bou Argoub,8000,10000,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
diarkoum,https://diarkoum.tn/details.php?id_annonce=11515,Terrain,20000,2023-12-04,Nabeul,Kélibia,Kélibia,8000,200,Non,Non,Non,Oui,,,Non,Non,Oui,Résidentielle
